BoidAmount,DeltaTime,EFPS,BoidViewRadius,BoidAvoidRadius,Alignment,Separation,CentrePull,Speed,
500000,0.0067086,149.0624,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0076494,130.7292,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0078425,127.5104,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0082505,121.2048,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0076982,129.9005,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0078965,126.6384,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0073061,136.8719,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0076622,130.5108,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0078441,127.4844,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0071039,140.7677,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0076836,130.1473,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.007804,128.1394,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0089957,111.1642,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0065929,151.6783,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0074626,134.0016,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0080635,124.0156,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0068594,145.7854,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0078141,127.9738,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0069018,144.8897,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0076024,131.5374,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0077651,128.7813,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.008284,120.7146,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0065713,152.1769,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0076027,131.5322,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0078303,127.709,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0068573,145.83,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0077791,128.5496,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0069612,143.6534,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0076631,130.4955,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0078085,128.0656,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0080987,123.4766,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0062406,160.241,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0074449,134.3201,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0074988,133.3547,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0072474,137.9805,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0074307,134.5768,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0071494,139.8719,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0079961,125.061,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.008199,121.9661,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0080372,124.4214,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0070148,142.5557,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0084856,117.8467,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0068384,146.233,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0076438,130.825,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0065292,153.1581,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.007395,135.2265,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0071932,139.0202,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0079302,126.1002,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0074751,133.7775,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0073272,136.4778,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0071068,140.7103,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.007749,129.0489,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.007547,132.503,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0072509,137.9139,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0061858,161.6606,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0074671,133.9208,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0078076,128.0803,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0077909,128.3549,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0063646,157.1191,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0077266,129.423,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0071626,139.6141,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0068982,144.9653,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0072277,138.3566,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0069338,144.2211,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0072921,137.1347,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0075427,132.5785,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0083395,119.9113,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0061449,162.7366,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0082481,121.24,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0060384,165.6068,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0077762,128.5975,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0071952,138.9816,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.006982,143.2254,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0079289,126.1209,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0080436,124.3224,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0081733,122.3496,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0057863,172.822,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0076716,130.3509,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0069343,144.2107,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.007686,130.1067,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0079409,125.9303,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0070826,141.1911,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0072554,137.8284,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0079256,126.1734,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.00849,117.7856,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0064373,155.3446,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.007595,131.6656,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0074864,133.5755,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.008678,115.2339,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0075812,131.9052,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0082338,121.4506,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0076494,130.7292,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0083378,119.9357,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0084472,118.3824,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0085652,116.7515,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0081661,122.4575,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0085328,117.1948,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0099865,100.1352,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0077048,129.7892,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0084849,117.8564,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0095134,105.1149,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0082252,121.5776,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0100451,99.55103,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0079664,125.5272,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0097003,103.0896,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0083576,119.6516,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.008828,113.2759,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0096986,103.1077,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0093812,106.5962,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0079124,126.3839,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0088431,113.0825,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.010293,97.1534,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0077036,129.8094,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.008533,117.1921,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0089866,111.2768,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0086523,115.5762,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0084339,118.5691,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0093563,106.8799,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0077221,129.4985,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0097131,102.9537,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0079633,125.5761,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0093374,107.0962,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.008846,113.0454,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0084585,118.2243,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0088413,113.1055,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0082624,121.0302,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0092461,108.1537,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0088785,112.6316,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0083939,119.1341,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0090546,110.4411,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0097628,102.4296,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0087906,113.7579,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0088459,113.0467,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0093444,107.016,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0096192,103.9588,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0073751,135.5914,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0088481,113.0186,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0087695,114.0316,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0087427,114.3811,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0074895,133.5203,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.008255,121.1387,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0085727,116.6494,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0085953,116.3427,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.006715,148.9203,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0080547,124.1511,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0080587,124.0895,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0079368,125.9954,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0072455,138.0167,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0074274,134.6366,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.007715,129.6176,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0081738,122.3421,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0078619,127.1957,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0071237,140.3765,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0078649,127.1472,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0078489,127.4064,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0084322,118.593,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0065415,152.8701,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0075931,131.6985,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0080671,123.9603,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.006464,154.703,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0077496,129.0389,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0067729,147.6472,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0076124,131.3646,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0081715,122.3766,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0078258,127.7825,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0066698,149.9295,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0074588,134.0698,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0077384,129.2257,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0073746,135.6006,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0078194,127.887,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0071696,139.4778,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0078924,126.7042,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0083229,120.1504,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0075961,131.6465,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0074763,133.756,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0084193,118.7747,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0076022,131.5409,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0086374,115.7756,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0066735,149.8464,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0077451,129.1139,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0081787,122.2688,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0077856,128.4422,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0074746,133.7864,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0077208,129.5202,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0073452,136.1433,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0076952,129.9511,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0077744,128.6273,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0072396,138.1292,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0077866,128.4258,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0080355,124.4478,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0079672,125.5146,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0065134,153.5296,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0075304,132.7951,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0068931,145.0726,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0079366,125.9985,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0075557,132.3504,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0070662,141.5188,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0076407,130.8781,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0079936,125.1001,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0084343,118.5635,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0065572,152.5041,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0078269,127.7645,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0084096,118.9117,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0085068,117.553,2,2,0.7903852,0.04301281,0.08084857,50,
500000,0.0078016,128.1788,2,2,0.7903852,0.05546878,0.08084857,50,
500000,0.0077867,128.4241,2,2,0.7903852,0.05546878,0.08084857,50,
500000,0.0074766,133.7506,2,2,0.7903852,0.06792518,0.08084857,50,
500000,0.0070572,141.6992,2,2,0.7903852,0.08038159,0.08084857,50,
500000,0.0081297,123.0058,2,2,0.7903852,0.08038159,0.08084857,50,
500000,0.0084729,118.0233,2,2,0.7903852,0.08038159,0.08084857,50,
500000,0.0084718,118.0387,2,2,0.7903852,0.09283755,0.08084857,50,
500000,0.007964,125.565,2,2,0.7903852,0.105294,0.08084857,50,
500000,0.0073951,135.2247,2,2,0.7903852,0.105294,0.08084857,50,
500000,0.0094535,105.7809,2,2,0.7903852,0.105294,0.08084857,50,
500000,0.0077147,129.6227,2,2,0.7903852,0.1177499,0.08084857,50,
500000,0.0082146,121.7345,2,2,0.7903852,0.1302063,0.08084857,50,
500000,0.0095905,104.2699,2,2,0.7903852,0.1302063,0.08084857,50,
500000,0.0082169,121.7004,2,2,0.7903852,0.1426623,0.08084857,50,
500000,0.0080995,123.4644,2,2,0.7903852,0.1551187,0.08084857,50,
500000,0.0089877,111.2632,2,2,0.7903852,0.1551187,0.08084857,50,
500000,0.0059119,169.1503,2,2,0.7903852,0.1800311,0.08084857,50,
500000,0.0094825,105.4574,2,2,0.7903852,0.1800311,0.08084857,50,
500000,0.0071427,140.0031,2,2,0.7903852,0.1924875,0.08084857,50,
500000,0.0093818,106.5894,2,2,0.7903852,0.1924875,0.08084857,50,
500000,0.0085204,117.3654,2,2,0.7903852,0.1924875,0.08084857,50,
500000,0.0086844,115.149,2,2,0.7903852,0.1924875,0.08084857,50,
500000,0.0079356,126.0144,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0092164,108.5022,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0084014,119.0278,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0086934,115.0298,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0087848,113.833,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0094387,105.9468,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0083691,119.4872,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0097288,102.7876,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.008461,118.1893,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0094211,106.1447,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0086023,116.248,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0085758,116.6072,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0090442,110.5681,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0089601,111.6059,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0085233,117.3254,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0096362,103.7753,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0084975,117.6817,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0087869,113.8058,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0090278,110.769,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0089192,112.1177,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0096151,104.0031,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0087026,114.9082,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0101349,98.66895,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0095687,104.5074,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0095344,104.8834,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0094489,105.8324,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0093625,106.8091,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0105109,95.13933,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0093432,107.0297,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0101238,98.77715,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0106429,93.95935,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0094898,105.3763,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0106838,93.59966,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0095318,104.912,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0099375,100.6289,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0094139,106.2259,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.010397,96.18159,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0107166,93.31317,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0096754,103.3549,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0108794,91.91683,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0103542,96.57916,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0099945,100.055,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0103818,96.32241,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0100701,99.30388,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0103127,96.96782,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0105622,94.67725,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0105181,95.0742,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0107942,92.64234,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0102606,97.46019,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0097805,102.2443,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0108212,92.41119,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0102508,97.55336,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0106533,93.86762,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0113389,88.19198,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0097399,102.6705,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0102412,97.64481,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0105249,95.01278,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0099246,100.7597,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0108647,92.0412,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.010628,94.09108,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0101093,98.91882,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0116569,85.7861,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0096401,103.7334,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0104061,96.09748,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0100937,99.07169,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0096524,103.6012,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0108029,92.56773,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0095252,104.9847,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0098493,101.5301,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0111918,89.35113,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.008557,116.8634,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0095625,104.5752,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0096729,103.3816,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0094861,105.4174,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0085119,117.4826,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0106295,94.0778,2,2,0.7903852,0.2049434,0.08084857,50,
500000,0.0092416,108.2064,2,2,0.7903852,0.2298558,0.08084857,50,
500000,0.0086488,115.623,2,2,0.7903852,0.2423122,0.08084857,50,
500000,0.0087993,113.6454,2,2,0.7903852,0.2672246,0.08084857,50,
500000,0.0084631,118.16,2,2,0.7903852,0.292137,0.08084857,50,
500000,0.0080226,124.6479,2,2,0.7903852,0.3170493,0.08084857,50,
500000,0.0080664,123.971,2,2,0.7903852,0.3419617,0.08084857,50,
500000,0.0085831,116.508,2,2,0.7903852,0.3668741,0.08084857,50,
500000,0.0067496,148.1569,2,2,0.7903852,0.4042428,0.08084857,50,
500000,0.008751,114.2727,2,2,0.7903852,0.4291552,0.08084857,50,
500000,0.007978,125.3447,2,2,0.7903852,0.4540676,0.08084857,50,
500000,0.0143557,69.65874,2,2,0.7903852,0.466524,0.08084857,50,
500000,0.0028477,351.1606,2,2,0.7903852,0.4914363,0.08084857,50,
500000,0.0069112,144.6927,2,2,0.7903852,0.4914363,0.08084857,50,
500000,0.0072953,137.0746,2,2,0.7903852,0.5038923,0.08084857,50,
500000,0.0080762,123.8206,2,2,0.7903852,0.5288047,0.08084857,50,
500000,0.0077048,129.7892,2,2,0.7903852,0.5537175,0.08084857,50,
500000,0.008814,113.4559,2,2,0.7903852,0.5786299,0.08084857,50,
500000,0.0082252,121.5776,2,2,0.7903852,0.6159982,0.08084857,50,
500000,0.008055,124.1465,2,2,0.7903852,0.6658233,0.08084857,50,
500000,0.0061031,163.8512,2,2,0.7903852,0.7031917,0.08084857,50,
500000,0.0088905,112.4796,2,2,0.7903852,0.7281041,0.08084857,50,
500000,0.0090363,110.6648,2,2,0.7903852,0.7530165,0.08084857,50,
500000,0.0057158,174.9536,2,2,0.7903852,0.7779292,0.08084857,50,
500000,0.009087,110.0473,2,2,0.7903852,0.7779292,0.08084857,50,
500000,0.0087138,114.7605,2,2,0.7903852,0.8028416,0.08084857,50,
500000,0.0071153,140.5422,2,2,0.7903852,0.8152976,0.08084857,50,
500000,0.0090327,110.7089,2,2,0.7903852,0.8152976,0.08084857,50,
500000,0.0065669,152.2789,2,2,0.7903852,0.84021,0.08084857,50,
500000,0.0083784,119.3545,2,2,0.7903852,0.8526664,0.08084857,50,
500000,0.0080502,124.2205,2,2,0.7903852,0.8775787,0.08084857,50,
500000,0.0082619,121.0375,2,2,0.7903852,0.9024911,0.08084857,50,
500000,0.0074304,134.5823,2,2,0.7903852,0.9274035,0.08084857,50,
500000,0.0081806,122.2404,2,2,0.7903852,0.9523159,0.08084857,50,
500000,0.0070333,142.1808,2,2,0.7903852,0.9772282,0.08084857,50,
500000,0.008994,111.1852,2,2,0.7903852,0.9896846,0.08084857,50,
500000,0.0069651,143.573,2,2,0.7903852,1,0.08084857,50,
500000,0.0076575,130.5909,2,2,0.7903852,1,0.08084857,50,
500000,0.0064365,155.3639,2,2,0.7903852,1,0.08084857,50,
500000,0.0103122,96.97252,2,2,0.7903852,1,0.08084857,50,
500000,0.0047997,208.3464,2,2,0.7903852,1,0.08084857,50,
500000,0.008944,111.8068,2,2,0.7903852,1,0.08084857,50,
500000,0.00749,133.5113,2,2,0.7903852,1,0.08084857,50,
500000,0.0092589,108.0042,2,2,0.7903852,1,0.08084857,50,
500000,0.0072559,137.8189,2,2,0.7903852,1,0.08084857,50,
500000,0.0093397,107.0698,2,2,0.7903852,1,0.08084857,50,
500000,0.0058848,169.9293,2,2,0.7903852,1,0.08084857,50,
500000,0.0088704,112.7345,2,2,0.7903852,1,0.08084857,50,
500000,0.0092043,108.6449,2,2,0.7903852,1,0.08084857,50,
500000,0.0053144,188.168,2,2,0.7903852,1,0.08084857,50,
500000,0.0070937,140.9702,2,2,0.7903852,1,0.08084857,50,
500000,0.0103357,96.75204,2,2,0.7903852,1,0.08084857,50,
500000,0.0061155,163.5189,2,2,0.7903852,1,0.08084857,50,
500000,0.0083112,120.3196,2,2,0.7903852,1,0.08084857,50,
500000,0.0084595,118.2103,2,2,0.7903852,1,0.08084857,50,
500000,0.0060206,166.0964,2,2,0.7903852,1,0.08084857,50,
500000,0.0083116,120.3138,2,2,0.7903852,1,0.08084857,50,
500000,0.0082607,121.0551,2,2,0.7903852,1,0.08084857,50,
500000,0.0090032,111.0716,2,2,0.7903852,1,0.08084857,50,
500000,0.0074022,135.095,2,2,0.7903852,1,0.08084857,50,
